Frequency;CurrentSet;Current;Voltage Drop;Crack size
30.0;320.0;14027.0;8015.0;6.0
30.0;320.0;14033.0;8014.0;6.0
30.0;320.0;14032.0;8013.0;6.0
30.0;320.0;14032.0;8014.0;6.0
30.0;320.0;14030.0;8014.0;6.0
30.0;320.0;14032.0;8014.0;6.0
30.0;320.0;14032.0;8014.0;6.0
30.0;320.0;14034.0;8013.0;6.0
30.0;320.0;14033.0;8014.0;6.0
30.0;320.0;14036.0;8014.0;6.0
30.0;320.0;14030.0;8014.0;6.0
30.0;320.0;14032.0;8013.0;6.0
30.0;320.0;14034.0;8013.0;6.0
30.0;320.0;14032.0;8014.0;6.0
30.0;320.0;14033.0;8013.0;6.0
30.0;320.0;14031.0;8013.0;6.0
30.0;320.0;14032.0;8015.0;6.0
30.0;320.0;14032.0;8014.0;6.0
30.0;320.0;14035.0;8014.0;6.0
30.0;320.0;14029.0;8013.0;6.0
30.0;320.0;14029.0;8014.0;6.0
30.0;320.0;14034.0;8015.0;6.0
30.0;320.0;14030.0;8015.0;6.0
30.0;320.0;14032.0;8014.0;6.0
30.0;320.0;14033.0;8014.0;6.0
30.0;320.0;14024.0;8013.0;6.0
30.0;320.0;14034.0;8015.0;6.0
30.0;320.0;14028.0;8015.0;6.0
30.0;320.0;14030.0;8015.0;6.0
30.0;320.0;14030.0;8014.0;6.0
30.0;320.0;14032.0;8015.0;6.0
30.0;320.0;14029.0;8014.0;6.0
30.0;320.0;14033.0;8014.0;6.0
30.0;320.0;14034.0;8015.0;6.0
30.0;320.0;14031.0;8015.0;6.0
30.0;320.0;14030.0;8014.0;6.0
30.0;320.0;14032.0;8014.0;6.0
30.0;320.0;14029.0;8014.0;6.0
30.0;320.0;14033.0;8015.0;6.0
30.0;320.0;14032.0;8015.0;6.0
30.0;320.0;14036.0;8014.0;6.0
30.0;320.0;14033.0;8015.0;6.0
30.0;320.0;14030.0;8015.0;6.0
30.0;320.0;14030.0;8014.0;6.0
30.0;320.0;14033.0;8015.0;6.0
30.0;320.0;14030.0;8013.0;6.0
30.0;320.0;14032.0;8015.0;6.0
30.0;320.0;14032.0;8014.0;6.0
30.0;320.0;14032.0;8015.0;6.0
30.0;320.0;14033.0;8015.0;6.0
30.0;320.0;14036.0;8014.0;6.0
30.0;320.0;14034.0;8015.0;6.0
30.0;320.0;14031.0;8014.0;6.0
30.0;320.0;14032.0;8013.0;6.0
30.0;100.0;100.0;420.0;7.0
30.0;100.0;103.0;551.0;7.0
30.0;100.0;107.0;688.0;7.0
30.0;100.0;112.0;831.0;7.0
30.0;100.0;119.0;971.0;7.0
30.0;100.0;126.0;1091.0;7.0
30.0;100.0;131.0;1199.0;7.0
30.0;100.0;136.0;1292.0;7.0
30.0;100.0;140.0;1375.0;7.0
30.0;100.0;143.0;1448.0;7.0
30.0;100.0;146.0;1515.0;7.0
30.0;100.0;148.0;1578.0;7.0
30.0;100.0;149.0;1637.0;7.0
30.0;100.0;149.0;1692.0;7.0
30.0;100.0;150.0;1747.0;7.0
30.0;100.0;151.0;1801.0;7.0
30.0;100.0;151.0;1854.0;7.0
30.0;100.0;152.0;1905.0;7.0
30.0;100.0;153.0;1951.0;7.0
30.0;100.0;153.0;1997.0;7.0
30.0;100.0;155.0;2041.0;7.0
30.0;100.0;157.0;2083.0;7.0
30.0;100.0;156.0;2117.0;7.0
30.0;100.0;157.0;2150.0;7.0
30.0;100.0;159.0;2179.0;7.0
30.0;100.0;159.0;2203.0;7.0
30.0;100.0;160.0;2223.0;7.0
30.0;100.0;161.0;2242.0;7.0
30.0;100.0;162.0;2261.0;7.0
30.0;100.0;163.0;2282.0;7.0
30.0;100.0;165.0;2299.0;7.0
30.0;100.0;166.0;2315.0;7.0
30.0;100.0;168.0;2332.0;7.0
30.0;100.0;169.0;2342.0;7.0
30.0;100.0;170.0;2353.0;7.0
30.0;100.0;172.0;2360.0;7.0
30.0;100.0;171.0;2363.0;7.0
30.0;100.0;170.0;2365.0;7.0
30.0;100.0;171.0;2366.0;7.0
30.0;100.0;171.0;2366.0;7.0
30.0;100.0;172.0;2370.0;7.0
30.0;100.0;171.0;2370.0;7.0
30.0;100.0;171.0;2369.0;7.0
30.0;100.0;171.0;2372.0;7.0
30.0;100.0;173.0;2371.0;7.0
30.0;100.0;173.0;2373.0;7.0
30.0;100.0;172.0;2373.0;7.0
30.0;100.0;172.0;2372.0;7.0
30.0;100.0;172.0;2376.0;7.0
30.0;100.0;173.0;2378.0;7.0
30.0;100.0;173.0;2379.0;7.0
30.0;100.0;173.0;2377.0;7.0
30.0;100.0;171.0;2375.0;7.0
30.0;100.0;172.0;2373.0;7.0
30.0;100.0;171.0;2370.0;7.0
30.0;100.0;171.0;2370.0;7.0
30.0;100.0;172.0;2374.0;7.0
30.0;100.0;173.0;2378.0;7.0
30.0;100.0;174.0;2378.0;7.0
30.0;100.0;173.0;2378.0;7.0
30.0;100.0;172.0;2376.0;7.0
30.0;100.0;172.0;2374.0;7.0
30.0;100.0;173.0;2377.0;7.0
30.0;100.0;171.0;2375.0;7.0
30.0;100.0;173.0;2375.0;7.0
30.0;100.0;171.0;2371.0;7.0
30.0;100.0;171.0;2367.0;7.0
30.0;100.0;170.0;2363.0;7.0
30.0;100.0;170.0;2362.0;7.0
30.0;100.0;170.0;2364.0;7.0
30.0;100.0;169.0;2367.0;7.0
30.0;100.0;171.0;2371.0;7.0
30.0;100.0;171.0;2375.0;7.0
30.0;100.0;172.0;2379.0;7.0
30.0;100.0;173.0;2380.0;7.0
30.0;100.0;174.0;2383.0;7.0
30.0;100.0;174.0;2386.0;7.0
30.0;100.0;173.0;2388.0;7.0
30.0;100.0;174.0;2385.0;7.0
30.0;100.0;173.0;2384.0;7.0
30.0;100.0;172.0;2382.0;7.0
30.0;100.0;172.0;2379.0;7.0
30.0;100.0;173.0;2374.0;7.0
30.0;100.0;172.0;2377.0;7.0
30.0;100.0;171.0;2373.0;7.0
30.0;100.0;171.0;2371.0;7.0
30.0;100.0;171.0;2370.0;7.0
30.0;100.0;170.0;2371.0;7.0
30.0;100.0;170.0;2372.0;7.0
30.0;100.0;170.0;2377.0;7.0
30.0;150.0;1835.0;3960.0;7.0
30.0;150.0;1878.0;3975.0;7.0
30.0;150.0;1817.0;3943.0;7.0
30.0;150.0;1827.0;3958.0;7.0
30.0;150.0;1841.0;3965.0;7.0
30.0;150.0;1834.0;3960.0;7.0
30.0;150.0;1834.0;3960.0;7.0
30.0;150.0;1836.0;3962.0;7.0
30.0;150.0;1838.0;3962.0;7.0
30.0;150.0;1833.0;3961.0;7.0
30.0;150.0;1836.0;3962.0;7.0
30.0;150.0;1836.0;3963.0;7.0
30.0;150.0;1836.0;3965.0;7.0
30.0;150.0;1835.0;3962.0;7.0
30.0;150.0;1835.0;3964.0;7.0
30.0;150.0;1915.0;3989.0;7.0
30.0;150.0;1799.0;3923.0;7.0
30.0;150.0;1824.0;3957.0;7.0
30.0;150.0;1839.0;3966.0;7.0
30.0;150.0;1828.0;3952.0;7.0
30.0;150.0;1829.0;3955.0;7.0
30.0;150.0;1834.0;3958.0;7.0
30.0;150.0;1836.0;3960.0;7.0
30.0;150.0;1835.0;3957.0;7.0
30.0;150.0;1835.0;3958.0;7.0
30.0;150.0;1838.0;3958.0;7.0
30.0;150.0;1832.0;3955.0;7.0
30.0;150.0;1831.0;3954.0;7.0
30.0;150.0;1830.0;3955.0;7.0
30.0;150.0;1833.0;3957.0;7.0
30.0;150.0;1834.0;3959.0;7.0
30.0;150.0;1886.0;3959.0;7.0
30.0;150.0;1791.0;3915.0;7.0
30.0;150.0;1831.0;3958.0;7.0
30.0;150.0;1845.0;3965.0;7.0
30.0;150.0;1876.0;4003.0;7.0
30.0;150.0;1812.0;3926.0;7.0
30.0;150.0;1821.0;3950.0;7.0
30.0;150.0;1844.0;3965.0;7.0
30.0;150.0;1837.0;3960.0;7.0
30.0;150.0;1833.0;3957.0;7.0
30.0;150.0;1833.0;3957.0;7.0
30.0;150.0;1836.0;3959.0;7.0
30.0;150.0;1834.0;3959.0;7.0
30.0;150.0;1835.0;3959.0;7.0
30.0;150.0;1836.0;3960.0;7.0
30.0;150.0;1837.0;3962.0;7.0
30.0;150.0;1837.0;3959.0;7.0
30.0;150.0;1834.0;3958.0;7.0
30.0;150.0;1839.0;3962.0;7.0
30.0;150.0;1835.0;3957.0;7.0
30.0;150.0;1834.0;3959.0;7.0
30.0;150.0;1833.0;3958.0;7.0
30.0;150.0;1893.0;3979.0;7.0
30.0;150.0;1807.0;3929.0;7.0
30.0;150.0;1818.0;3945.0;7.0
30.0;150.0;1825.0;3948.0;7.0
30.0;150.0;1824.0;3945.0;7.0
30.0;150.0;1848.0;3956.0;7.0
30.0;150.0;1828.0;3944.0;7.0
30.0;150.0;1831.0;3948.0;7.0
30.0;150.0;1828.0;3945.0;7.0
30.0;150.0;1905.0;3962.0;7.0
30.0;150.0;1818.0;3905.0;7.0
30.0;150.0;1870.0;3937.0;7.0
30.0;150.0;1802.0;3914.0;7.0
30.0;150.0;1831.0;3943.0;7.0
30.0;150.0;1839.0;3949.0;7.0
30.0;150.0;1838.0;3948.0;7.0
30.0;150.0;1840.0;3947.0;7.0
30.0;150.0;1838.0;3945.0;7.0
30.0;150.0;1836.0;3944.0;7.0
30.0;150.0;1834.0;3943.0;7.0
30.0;150.0;1835.0;3944.0;7.0
30.0;150.0;1946.0;3990.0;7.0
30.0;150.0;1797.0;3891.0;7.0
30.0;150.0;1812.0;3928.0;7.0
30.0;150.0;1852.0;3955.0;7.0
30.0;150.0;1835.0;3946.0;7.0
30.0;150.0;1839.0;3948.0;7.0
30.0;150.0;1840.0;3949.0;7.0
30.0;150.0;1868.0;3940.0;7.0
30.0;150.0;1807.0;3915.0;7.0
30.0;150.0;1835.0;3941.0;7.0
30.0;150.0;1843.0;3947.0;7.0
30.0;150.0;1834.0;3936.0;7.0
30.0;150.0;1833.0;3938.0;7.0
30.0;150.0;1863.0;3945.0;7.0
30.0;150.0;1824.0;3925.0;7.0
30.0;150.0;1832.0;3937.0;7.0
30.0;150.0;1836.0;3937.0;7.0
30.0;150.0;1833.0;3936.0;7.0
30.0;150.0;1835.0;3939.0;7.0
30.0;150.0;1837.0;3942.0;7.0
30.0;150.0;1836.0;3939.0;7.0
30.0;150.0;1836.0;3939.0;7.0
30.0;200.0;5015.0;5195.0;7.0
30.0;200.0;5012.0;5196.0;7.0
30.0;200.0;5015.0;5198.0;7.0
30.0;200.0;5013.0;5197.0;7.0
30.0;200.0;5015.0;5198.0;7.0
30.0;200.0;5016.0;5198.0;7.0
30.0;200.0;5014.0;5198.0;7.0
30.0;200.0;5015.0;5198.0;7.0
30.0;200.0;5016.0;5200.0;7.0
30.0;200.0;5015.0;5199.0;7.0
30.0;200.0;5016.0;5199.0;7.0
30.0;200.0;5015.0;5199.0;7.0
30.0;200.0;5015.0;5199.0;7.0
30.0;200.0;5013.0;5198.0;7.0
30.0;200.0;5014.0;5198.0;7.0
30.0;200.0;5014.0;5198.0;7.0
30.0;200.0;5015.0;5199.0;7.0
30.0;200.0;5016.0;5198.0;7.0
30.0;200.0;5012.0;5196.0;7.0
30.0;200.0;5014.0;5196.0;7.0
30.0;200.0;5014.0;5196.0;7.0
30.0;200.0;5014.0;5198.0;7.0
30.0;200.0;5015.0;5197.0;7.0
30.0;200.0;5016.0;5197.0;7.0
30.0;200.0;5016.0;5197.0;7.0
30.0;200.0;5015.0;5197.0;7.0
30.0;200.0;5016.0;5198.0;7.0
30.0;200.0;5017.0;5198.0;7.0
30.0;200.0;5015.0;5198.0;7.0
30.0;200.0;5015.0;5199.0;7.0
30.0;200.0;5015.0;5198.0;7.0
30.0;200.0;5016.0;5199.0;7.0
30.0;200.0;5015.0;5199.0;7.0
30.0;200.0;5014.0;5198.0;7.0
30.0;200.0;5014.0;5199.0;7.0
30.0;200.0;5014.0;5198.0;7.0
30.0;200.0;5015.0;5198.0;7.0
30.0;200.0;5016.0;5199.0;7.0
30.0;200.0;5014.0;5199.0;7.0
30.0;200.0;5015.0;5199.0;7.0
30.0;200.0;5015.0;5199.0;7.0
30.0;200.0;5016.0;5200.0;7.0
30.0;200.0;5016.0;5199.0;7.0
30.0;200.0;5016.0;5199.0;7.0
30.0;200.0;5014.0;5199.0;7.0
30.0;200.0;5017.0;5199.0;7.0
30.0;200.0;5017.0;5199.0;7.0
30.0;200.0;5014.0;5196.0;7.0
30.0;200.0;5018.0;5196.0;7.0
30.0;200.0;5016.0;5194.0;7.0
30.0;200.0;5017.0;5195.0;7.0
30.0;200.0;5015.0;5194.0;7.0
30.0;200.0;5015.0;5194.0;7.0
30.0;200.0;5016.0;5193.0;7.0
30.0;200.0;5015.0;5194.0;7.0
30.0;200.0;5015.0;5194.0;7.0
30.0;200.0;5013.0;5193.0;7.0
30.0;200.0;5015.0;5192.0;7.0
30.0;200.0;5015.0;5193.0;7.0
30.0;200.0;5014.0;5193.0;7.0
30.0;200.0;5017.0;5195.0;7.0
30.0;200.0;5015.0;5194.0;7.0
30.0;200.0;5013.0;5193.0;7.0
30.0;200.0;5015.0;5192.0;7.0
30.0;200.0;5015.0;5193.0;7.0
30.0;200.0;5015.0;5193.0;7.0
30.0;200.0;5014.0;5193.0;7.0
30.0;200.0;5015.0;5194.0;7.0
30.0;200.0;5016.0;5194.0;7.0
30.0;200.0;5014.0;5194.0;7.0
30.0;200.0;5015.0;5194.0;7.0
30.0;200.0;5016.0;5194.0;7.0
30.0;200.0;5015.0;5193.0;7.0
30.0;200.0;5016.0;5194.0;7.0
30.0;200.0;5015.0;5193.0;7.0
30.0;200.0;5016.0;5195.0;7.0
30.0;200.0;5014.0;5193.0;7.0
30.0;200.0;5014.0;5195.0;7.0
30.0;200.0;5013.0;5193.0;7.0
30.0;200.0;5014.0;5194.0;7.0
30.0;200.0;5014.0;5194.0;7.0
30.0;200.0;5016.0;5194.0;7.0
30.0;200.0;5015.0;5194.0;7.0
30.0;200.0;5015.0;5194.0;7.0
30.0;200.0;5015.0;5194.0;7.0
30.0;200.0;5016.0;5193.0;7.0
30.0;200.0;5016.0;5194.0;7.0
30.0;200.0;5014.0;5192.0;7.0
30.0;200.0;5017.0;5194.0;7.0
30.0;200.0;5016.0;5194.0;7.0
30.0;250.0;8898.0;6501.0;7.0
30.0;250.0;8901.0;6502.0;7.0
30.0;250.0;8896.0;6501.0;7.0
30.0;250.0;8900.0;6504.0;7.0
30.0;250.0;8900.0;6504.0;7.0
30.0;250.0;8898.0;6505.0;7.0
30.0;250.0;8897.0;6503.0;7.0
30.0;250.0;8896.0;6502.0;7.0
30.0;250.0;8896.0;6501.0;7.0
30.0;250.0;8898.0;6501.0;7.0
30.0;250.0;8896.0;6499.0;7.0
30.0;250.0;8898.0;6498.0;7.0
30.0;250.0;8902.0;6500.0;7.0
30.0;250.0;8897.0;6501.0;7.0
30.0;250.0;8899.0;6503.0;7.0
30.0;250.0;8895.0;6503.0;7.0
30.0;250.0;8899.0;6503.0;7.0
30.0;250.0;8898.0;6505.0;7.0
30.0;250.0;8897.0;6505.0;7.0
30.0;250.0;8896.0;6504.0;7.0
30.0;250.0;8897.0;6504.0;7.0
30.0;250.0;8895.0;6503.0;7.0
30.0;250.0;8898.0;6502.0;7.0
30.0;250.0;8897.0;6503.0;7.0
30.0;250.0;8896.0;6499.0;7.0
30.0;250.0;8895.0;6498.0;7.0
30.0;250.0;8898.0;6500.0;7.0
30.0;250.0;8899.0;6500.0;7.0
30.0;250.0;8895.0;6498.0;7.0
30.0;250.0;8900.0;6499.0;7.0
30.0;250.0;8902.0;6500.0;7.0
30.0;250.0;8899.0;6500.0;7.0
30.0;250.0;8897.0;6501.0;7.0
30.0;250.0;8891.0;6499.0;7.0
30.0;250.0;8895.0;6498.0;7.0
30.0;250.0;8893.0;6496.0;7.0
30.0;250.0;8882.0;6493.0;7.0
30.0;250.0;8892.0;6496.0;7.0
30.0;250.0;8899.0;6498.0;7.0
30.0;250.0;8898.0;6498.0;7.0
30.0;250.0;8896.0;6498.0;7.0
30.0;250.0;8903.0;6499.0;7.0
30.0;250.0;8898.0;6500.0;7.0
30.0;250.0;8899.0;6499.0;7.0
30.0;250.0;8897.0;6501.0;7.0
30.0;250.0;8900.0;6501.0;7.0
30.0;250.0;8898.0;6501.0;7.0
30.0;250.0;8896.0;6501.0;7.0
30.0;250.0;8891.0;6501.0;7.0
30.0;250.0;8899.0;6502.0;7.0
30.0;250.0;8900.0;6503.0;7.0
30.0;250.0;8898.0;6503.0;7.0
30.0;250.0;8898.0;6503.0;7.0
30.0;250.0;8897.0;6501.0;7.0
30.0;250.0;8898.0;6504.0;7.0
30.0;250.0;8900.0;6504.0;7.0
30.0;250.0;8895.0;6503.0;7.0
30.0;250.0;8893.0;6503.0;7.0
30.0;250.0;8894.0;6502.0;7.0
30.0;250.0;8905.0;6506.0;7.0
30.0;250.0;8901.0;6506.0;7.0
30.0;250.0;8899.0;6505.0;7.0
30.0;250.0;8896.0;6505.0;7.0
30.0;250.0;8897.0;6504.0;7.0
30.0;250.0;8889.0;6502.0;7.0
30.0;250.0;8886.0;6498.0;7.0
30.0;250.0;8897.0;6501.0;7.0
30.0;250.0;8902.0;6501.0;7.0
30.0;250.0;8898.0;6498.0;7.0
30.0;250.0;8888.0;6495.0;7.0
30.0;250.0;8920.0;6505.0;7.0
30.0;250.0;8910.0;6503.0;7.0
30.0;250.0;8896.0;6501.0;7.0
30.0;250.0;8905.0;6505.0;7.0
30.0;250.0;8901.0;6503.0;7.0
30.0;250.0;8885.0;6497.0;7.0
30.0;250.0;8877.0;6493.0;7.0
30.0;250.0;8881.0;6492.0;7.0
30.0;250.0;8916.0;6506.0;7.0
30.0;250.0;8914.0;6505.0;7.0
30.0;250.0;8907.0;6502.0;7.0
30.0;250.0;8907.0;6503.0;7.0
30.0;250.0;8910.0;6503.0;7.0
30.0;250.0;8902.0;6504.0;7.0
30.0;250.0;8903.0;6504.0;7.0
30.0;250.0;8903.0;6506.0;7.0
30.0;250.0;8898.0;6505.0;7.0
30.0;250.0;8898.0;6506.0;7.0
30.0;250.0;8898.0;6508.0;7.0
30.0;250.0;8899.0;6508.0;7.0
30.0;250.0;8899.0;6509.0;7.0
30.0;250.0;8898.0;6509.0;7.0
30.0;250.0;8897.0;6509.0;7.0
30.0;250.0;8898.0;6509.0;7.0
30.0;250.0;8899.0;6509.0;7.0
30.0;250.0;8897.0;6508.0;7.0
30.0;300.0;12741.0;7684.0;7.0
30.0;300.0;12738.0;7683.0;7.0
30.0;300.0;12731.0;7680.0;7.0
30.0;300.0;12740.0;7681.0;7.0
30.0;300.0;12737.0;7680.0;7.0
30.0;300.0;12737.0;7680.0;7.0
30.0;300.0;12739.0;7680.0;7.0
30.0;300.0;12742.0;7683.0;7.0
30.0;300.0;12738.0;7682.0;7.0
30.0;300.0;12741.0;7681.0;7.0
30.0;300.0;12743.0;7682.0;7.0
30.0;300.0;12742.0;7683.0;7.0
30.0;300.0;12749.0;7686.0;7.0
30.0;300.0;12742.0;7685.0;7.0
30.0;300.0;12745.0;7689.0;7.0
30.0;300.0;12743.0;7689.0;7.0
30.0;300.0;12737.0;7686.0;7.0
30.0;300.0;12732.0;7685.0;7.0
30.0;300.0;12741.0;7685.0;7.0
30.0;300.0;12741.0;7685.0;7.0
30.0;300.0;12738.0;7684.0;7.0
30.0;300.0;12742.0;7685.0;7.0
30.0;300.0;12745.0;7687.0;7.0
30.0;300.0;12742.0;7687.0;7.0
30.0;300.0;12740.0;7689.0;7.0
30.0;300.0;12737.0;7688.0;7.0
30.0;300.0;12735.0;7688.0;7.0
30.0;300.0;12743.0;7688.0;7.0
30.0;300.0;12750.0;7692.0;7.0
30.0;300.0;12748.0;7691.0;7.0
30.0;300.0;12745.0;7691.0;7.0
30.0;300.0;12742.0;7691.0;7.0
30.0;300.0;12741.0;7690.0;7.0
30.0;300.0;12731.0;7686.0;7.0
30.0;300.0;12734.0;7685.0;7.0
30.0;300.0;12736.0;7686.0;7.0
30.0;300.0;12741.0;7686.0;7.0
30.0;300.0;12745.0;7688.0;7.0
30.0;300.0;12754.0;7689.0;7.0
30.0;300.0;12751.0;7690.0;7.0
30.0;300.0;12739.0;7688.0;7.0
30.0;300.0;12747.0;7691.0;7.0
30.0;300.0;12744.0;7693.0;7.0
30.0;300.0;12739.0;7692.0;7.0
30.0;300.0;12722.0;7686.0;7.0
30.0;300.0;12754.0;7691.0;7.0
30.0;300.0;12752.0;7692.0;7.0
30.0;300.0;12748.0;7690.0;7.0
30.0;300.0;12750.0;7689.0;7.0
30.0;300.0;12757.0;7691.0;7.0
30.0;300.0;12750.0;7689.0;7.0
30.0;300.0;12745.0;7687.0;7.0
30.0;300.0;12741.0;7686.0;7.0
30.0;300.0;12752.0;7689.0;7.0
30.0;300.0;12744.0;7691.0;7.0
30.0;300.0;12749.0;7696.0;7.0
30.0;300.0;12747.0;7699.0;7.0
30.0;300.0;12743.0;7700.0;7.0
30.0;300.0;12742.0;7702.0;7.0
30.0;300.0;12740.0;7701.0;7.0
30.0;300.0;12739.0;7700.0;7.0
30.0;300.0;12737.0;7697.0;7.0
30.0;300.0;12737.0;7697.0;7.0
30.0;300.0;12740.0;7697.0;7.0
30.0;300.0;12747.0;7699.0;7.0
30.0;300.0;12744.0;7700.0;7.0
30.0;300.0;12746.0;7702.0;7.0
30.0;300.0;12744.0;7701.0;7.0
30.0;300.0;12740.0;7702.0;7.0
30.0;300.0;12741.0;7703.0;7.0
30.0;300.0;12744.0;7705.0;7.0
30.0;300.0;12742.0;7706.0;7.0
30.0;300.0;12744.0;7707.0;7.0
30.0;300.0;12744.0;7706.0;7.0
30.0;300.0;12738.0;7705.0;7.0
30.0;300.0;12734.0;7703.0;7.0
30.0;300.0;12727.0;7701.0;7.0
30.0;300.0;12741.0;7702.0;7.0
30.0;300.0;12738.0;7702.0;7.0
30.0;300.0;12741.0;7701.0;7.0
30.0;300.0;12742.0;7703.0;7.0
30.0;300.0;12749.0;7703.0;7.0
30.0;300.0;12753.0;7705.0;7.0
30.0;300.0;12746.0;7704.0;7.0
30.0;300.0;12745.0;7704.0;7.0
30.0;300.0;12704.0;7693.0;7.0
30.0;300.0;12770.0;7705.0;7.0
30.0;300.0;12747.0;7701.0;7.0
30.0;300.0;12749.0;7701.0;7.0
30.0;300.0;12748.0;7700.0;7.0
30.0;300.0;12742.0;7696.0;7.0
30.0;300.0;12745.0;7697.0;7.0
30.0;300.0;12746.0;7697.0;7.0
30.0;300.0;12743.0;7697.0;7.0
30.0;300.0;12741.0;7698.0;7.0
30.0;300.0;12741.0;7698.0;7.0
30.0;320.0;14030.0;8095.0;7.0
30.0;320.0;14031.0;8096.0;7.0
30.0;320.0;14028.0;8095.0;7.0
30.0;320.0;14032.0;8096.0;7.0
30.0;320.0;14030.0;8097.0;7.0
30.0;320.0;14029.0;8096.0;7.0
30.0;320.0;14032.0;8097.0;7.0
30.0;320.0;14029.0;8096.0;7.0
30.0;320.0;14027.0;8096.0;7.0
30.0;320.0;14029.0;8096.0;7.0
30.0;320.0;14029.0;8096.0;7.0
30.0;320.0;14034.0;8096.0;7.0
30.0;320.0;14026.0;8096.0;7.0
30.0;320.0;14026.0;8096.0;7.0
30.0;320.0;14036.0;8097.0;7.0
30.0;320.0;14030.0;8096.0;7.0
30.0;320.0;14036.0;8099.0;7.0
30.0;320.0;14037.0;8099.0;7.0
30.0;320.0;14034.0;8100.0;7.0
30.0;320.0;14036.0;8101.0;7.0
30.0;320.0;14032.0;8099.0;7.0
30.0;320.0;14032.0;8101.0;7.0
30.0;320.0;14035.0;8102.0;7.0
30.0;320.0;14038.0;8103.0;7.0
30.0;320.0;14028.0;8101.0;7.0
30.0;320.0;14026.0;8102.0;7.0
30.0;320.0;14029.0;8105.0;7.0
30.0;320.0;14032.0;8109.0;7.0
30.0;320.0;14034.0;8109.0;7.0
30.0;320.0;14032.0;8106.0;7.0
30.0;320.0;14025.0;8104.0;7.0
30.0;320.0;14032.0;8104.0;7.0
30.0;320.0;14037.0;8106.0;7.0
30.0;320.0;14032.0;8107.0;7.0
30.0;320.0;14033.0;8108.0;7.0
30.0;320.0;14033.0;8107.0;7.0
30.0;320.0;14034.0;8107.0;7.0
30.0;320.0;14033.0;8108.0;7.0
30.0;320.0;14027.0;8107.0;7.0
30.0;320.0;14030.0;8107.0;7.0
30.0;320.0;14033.0;8106.0;7.0
30.0;320.0;14042.0;8107.0;7.0
30.0;320.0;14035.0;8106.0;7.0
30.0;320.0;14030.0;8107.0;7.0
30.0;320.0;14031.0;8108.0;7.0
30.0;320.0;13966.0;8091.0;7.0
30.0;320.0;14023.0;8088.0;7.0
30.0;320.0;13988.0;8080.0;7.0
30.0;320.0;14105.0;8120.0;7.0
30.0;320.0;13999.0;8118.0;7.0
30.0;320.0;14061.0;8143.0;7.0
30.0;320.0;14041.0;8141.0;7.0
30.0;320.0;14045.0;8147.0;7.0
30.0;320.0;14040.0;8164.0;7.0
30.0;320.0;14067.0;8176.0;7.0
30.0;320.0;14035.0;8179.0;7.0
30.0;320.0;14060.0;8188.0;7.0
30.0;320.0;14037.0;8185.0;7.0
30.0;320.0;14027.0;8180.0;7.0
30.0;320.0;14036.0;8177.0;7.0
30.0;320.0;14033.0;8176.0;7.0
30.0;320.0;14035.0;8176.0;7.0
30.0;320.0;14026.0;8174.0;7.0
30.0;320.0;14005.0;8167.0;7.0
30.0;320.0;14022.0;8162.0;7.0
30.0;320.0;14047.0;8159.0;7.0
30.0;320.0;14051.0;8152.0;7.0
30.0;320.0;14068.0;8167.0;7.0
30.0;320.0;14034.0;8173.0;7.0
30.0;320.0;14050.0;8182.0;7.0
30.0;320.0;14045.0;8184.0;7.0
30.0;320.0;14054.0;8180.0;7.0
30.0;320.0;14030.0;8177.0;7.0
30.0;320.0;14048.0;8181.0;7.0
30.0;320.0;14044.0;8186.0;7.0
30.0;320.0;14045.0;8190.0;7.0
30.0;320.0;14044.0;8191.0;7.0
30.0;320.0;14039.0;8191.0;7.0
30.0;320.0;14033.0;8191.0;7.0
30.0;320.0;14029.0;8193.0;7.0
30.0;320.0;14031.0;8194.0;7.0
30.0;320.0;14029.0;8192.0;7.0
30.0;320.0;14031.0;8191.0;7.0
30.0;320.0;14035.0;8191.0;7.0
30.0;320.0;14032.0;8192.0;7.0
30.0;320.0;14036.0;8191.0;7.0
30.0;320.0;14033.0;8190.0;7.0
30.0;320.0;14035.0;8186.0;7.0
30.0;320.0;14031.0;8188.0;7.0
30.0;320.0;14030.0;8188.0;7.0
30.0;100.0;100.0;12.0;6.5
30.0;100.0;99.0;27.0;6.5
30.0;100.0;98.0;62.0;6.5
30.0;100.0;98.0;119.0;6.5
30.0;100.0;97.0;204.0;6.5
30.0;100.0;98.0;313.0;6.5
30.0;100.0;100.0;439.0;6.5
30.0;100.0;104.0;577.0;6.5
30.0;100.0;107.0;719.0;6.5
30.0;100.0;114.0;862.0;6.5
30.0;100.0;119.0;996.0;6.5
30.0;100.0;128.0;1113.0;6.5
30.0;100.0;133.0;1218.0;6.5
30.0;100.0;138.0;1311.0;6.5
30.0;100.0;142.0;1392.0;6.5
30.0;100.0;144.0;1462.0;6.5
30.0;100.0;146.0;1527.0;6.5
30.0;100.0;147.0;1588.0;6.5
30.0;100.0;149.0;1646.0;6.5
30.0;100.0;150.0;1704.0;6.5
30.0;100.0;149.0;1758.0;6.5
30.0;100.0;152.0;1809.0;6.5
30.0;100.0;152.0;1860.0;6.5
30.0;100.0;152.0;1905.0;6.5
30.0;100.0;153.0;1952.0;6.5
30.0;100.0;154.0;1997.0;6.5
30.0;100.0;154.0;2041.0;6.5
30.0;100.0;155.0;2079.0;6.5
30.0;100.0;156.0;2116.0;6.5
